0
0.032
0.101
0.133
0.202
0.234
0.303
0.334
0.404
0.436
0.505
0.537
0.606
0.638
0.707
0.739
0.799
0.868
0.9
0.969
1.001
1.07
1.102
1.171
1.203
1.264
1.334
1.366
1.435
1.467
1.528
1.577
1.629
1.7
1.732
1.792
1.861
1.893
1.962
1.994
2.063
2.095
2.164
2.196
2.256
2.325
2.357
2.426
2.457
2.527
2.559
2.628
2.66
2.729
2.761
2.83
2.861
2.931
2.963
3.023
3.092
3.123
3.193
3.225
3.294
3.325
3.395
3.427
3.496
3.528
3.597
3.629
3.698
3.73
3.799
3.831
3.9
3.931
4.001
4.033
4.093
4.162
4.194
4.263
4.295
4.364
4.395
4.465
4.497
4.566
4.598
4.667
4.699
4.759
4.828
4.859
4.929
4.961
5.03
5.062
5.131
5.163
5.232
5.264
5.333
5.365
5.434
5.466
5.535
5.567
5.627
5.696
5.727
5.797
5.829
5.898
5.929
5.999
6.031
6.1
6.132
6.201
6.233
6.302
6.334
6.403
6.435
6.504
6.536
6.605
6.637
6.697
6.766
6.797
6.867
6.899
6.968
6.999
7.069
7.101
7.17
7.202
7.271
7.303
7.372
7.404
7.473
7.505
7.565
7.634
7.666
7.735
7.767
7.836
7.868
7.937
7.969
8.038
8.07
8.139
8.171
8.24
8.272
8.341
8.373
8.442
8.473
8.534
8.603
8.635
8.704
8.735
8.805
8.837
8.906
8.937
9.007
9.039
9.108
9.139
9.209
9.241
9.31
9.341
9.411
9.443
9.512
9.544
9.613
9.645
9.705
9.774
9.806
9.875
9.907
9.976
10.008
10.077
10.109
10.178
10.21
10.279
10.311
10.38
10.411
10.481
10.513
10.582
10.614
10.683
10.715
10.784
10.815
10.875
10.945
10.977
11.046
11.077
11.147
11.179
11.248
11.279
11.349
11.381
11.45
11.482
11.551
11.583
11.652
11.684
11.753
11.785
11.854
11.886
11.946
12.015
12.047
12.116
12.147
12.217
12.249
12.298
12.35
12.419
12.451
12.52
12.551
12.621
12.653
12.722
12.753
12.823
12.855
12.924
12.955
13.025
13.057
13.126
13.158
13.218
13.288
13.32
13.369
13.42
13.489
13.521
13.59
13.622
13.691
13.723
13.792
13.824
13.893
13.925
13.994
14.026
14.095
14.127
14.196
14.227
14.297
14.329
14.39
14.459
14.49
14.56
14.592
14.661
14.692
14.762
14.794
14.863
14.895
14.964
14.996
15.065
15.097
15.166
15.198
15.267
15.298
15.368
15.4
15.46
15.529
15.56
15.63
15.662
15.731
15.762
15.832
15.864
15.933
15.964
16.034
16.066
16.135
16.166
16.236
16.268
16.337
16.369
16.438
16.47
16.539
16.57
16.631
16.7
16.732
16.802
16.832
16.882
16.933
17.002
17.034
17.105
17.136
17.205
17.237
17.306
17.338
17.387
17.437
17.507
17.539
17.608
17.639
17.709
17.741
17.81
17.841
17.911
17.943
18.012
18.043
18.103
18.173
18.205
18.274
18.306
18.375
18.407
18.476
18.508
18.577
18.609
18.678
18.709
18.779
18.811
18.88
18.911
18.981
19.013
19.082
19.114
19.173
19.243
19.275
19.344
19.375
19.445
19.477
19.546
19.577
19.647
19.679
